data,hora,municipio,tipo_crime,bairro,cep,logradouro,lat,lon,ano
2024-08-05,08:30:00,S.PAULO,Roubo (art. 157),,2546010.0,AVENIDA OTAVIANO ALVES DE LIMA,-23.5087879,-46.6862297,2024
2024-08-05,21:42:01,S.PAULO,Roubo (art. 157),LIMAO,2554000.0,RUA CAROLINA SOARES,-23.5028016969999,-46.6724824089999,2024
2024-08-05,21:42:01,S.PAULO,Roubo (art. 157),LIMAO,2554000.0,RUA CAROLINA SOARES,-23.5028016969999,-46.6724824089999,2024
2024-08-03,,S.PAULO,Roubo (art. 157),LIMÃO,2720200.0,AVENIDA DEPUTADO EMÍLIO CARLOS,-23.4834248,-46.6734709,2024
2024-08-08,21:45:00,S.PAULO,Roubo (art. 157),LIMAO,2712120.0,RUA MANOEL PINTO DE CARVALHO,-23.5072644767816,-46.6814413880258,2024
2024-08-08,21:50:00,S.PAULO,Roubo (art. 157),CASA VERDE,2546000.0,AVENIDA ENGENHEIRO CAETANO ALVARES,-23.5079658371309,-46.6704063891508,2024
2024-08-08,22:00:00,S.PAULO,Roubo (art. 157),LIMAO,2712120.0,RUA MANOEL PINTO DE CARVALHO,-23.5072644767816,-46.6814413880258,2024
2024-08-07,,S.PAULO,Roubo (art. 157),LIMAO,2710010.0,PRAÇA FRANCISCO DAURIA,-23.503575908,-46.672284722,2024
2024-08-10,20:25:00,S.PAULO,Roubo (art. 157),LIMAO,2550000.0,AVENIDA MANDAQUI,-23.5055171553999,-46.6707938186,2024
2024-08-14,19:10:00,S.PAULO,Roubo (art. 157),LIMÃO,2675031.0,AVENIDA DEPUTADO EMÍLIO CARLOS,-23.4815131,-46.6727408,2024
2024-08-14,19:10:00,S.PAULO,Roubo (art. 157),LIMÃO,2675031.0,AVENIDA DEPUTADO EMÍLIO CARLOS,-23.4815131,-46.6727408,2024
2024-08-16,19:30:00,S.PAULO,Roubo (art. 157),LIMAO,2721100.0,AVENIDA DEPUTADO EMILIO CARLOS,-23.489635610325,-46.675397909313,2024
2024-08-16,23:35:00,S.PAULO,Roubo (art. 157),LIMAO,2554000.0,RUA CAROLINA SOARES,-23.4998423626438,-46.668288010495,2024
2024-08-16,08:00:00,S.PAULO,Roubo (art. 157),VILA SANTA MARIA,2563040.0,RUA QUARTIM BARBOSA,-23.4898804,-46.6731376,2024
2024-08-19,19:30:00,S.PAULO,Roubo (art. 157),CASA VERDE,2552120.0,RUA BAIA FORMOSA,-23.4959104869999,-46.662041873,2024
2024-08-20,19:40:00,S.PAULO,Roubo (art. 157),LIMAO,2713030.0,RUA CARLOS PORTO CARREIRO,-23.5086506052,-46.6859202363999,2024
2024-08-21,17:15:52,S.PAULO,Roubo (art. 157),VILA DIVA (ZONA NORTE),2554010.0,RUA ROCHA LIMA,-23.5003368,-46.6690582,2024
2024-08-21,09:53:38,S.PAULO,Roubo (art. 157),JARDIM PEREIRA LEITE,2712080.0,RUA ISABEL DE SIQUEIRA BARROS,-23.5057079,-46.6777784,2024
2024-08-25,20:07:00,S.PAULO,Roubo (art. 157),VILA PALMEIRAS,0.0,AVENIDA ANTÔNIO MUNHOZ BONILHA,-23.4998098,-46.6838891,2024
2024-08-25,21:30:00,S.PAULO,Roubo (art. 157),LIMAO,2563001.0,RUA CESAR PENHA RAMOS,-23.487872715,-46.673087951,2024
2024-08-26,19:00:00,S.PAULO,Roubo (art. 157),LIMÃO,2552044.0,AVENIDA ENGENHEIRO CAETANO ÁLVARES,-23.4986039,-46.6633978,2024
2024-08-27,15:35:00,S.PAULO,Roubo (art. 157),LIMÃO,2715000.0,AVENIDA NOSSA SENHORA DO Ó,-23.5041278,-46.6802973,2024
2024-08-27,21:10:00,S.PAULO,Roubo (art. 157),LIMAO,2722140.0,RUA JOSE KILEBER,-23.4994051809999,-46.67511044,2024
2024-08-13,,S.PAULO,Roubo (art. 157),LIMÃO,2720000.0,AVENIDA DEPUTADO EMÍLIO CARLOS,-23.4986603,-46.6752118,2024
2024-08-25,23:33:00,S.PAULO,Roubo (art. 157),LIMÃO,2715000.0,AVENIDA NOSSA SENHORA DO Ó,-23.5049887,-46.6874743,2024
2024-08-27,15:21:00,S.PAULO,Roubo (art. 157),CASA VERDE,2545002.0,AVENIDA ENGENHEIRO CAETANO ÁLVARES,-23.4968778,-46.6623019,2024
2024-08-29,23:00:00,S.PAULO,Roubo (art. 157),LIMAO,2551060.0,RUA JOAO SERRANO,-23.5036589364615,-46.6721833471538,2024
2024-08-06,05:10:00,S.PAULO,Roubo (art. 157),BRASILANDIA,2844130.0,AVENIDA JOSE DA NATIVIDADE SALDANHA,-23.4732208225814,-46.6843388515813,2024
2024-08-06,20:30:00,S.PAULO,Roubo (art. 157),FREGUESIA DO O,2807000.0,RUA RAULINO GALDINO DA SILVA,-23.4772298459999,-46.7007762169999,2024
2024-08-08,14:25:00,S.PAULO,Roubo (art. 157),BRASILÂNDIA,2831001.0,RUA PARAPUÃ,-23.47287,-46.6910671,2024
2024-08-23,14:30:00,S.PAULO,Roubo (art. 157),BRASILANDIA,2844120.0,RUA PAULO GARCIA AQUILINE,-23.469132879647,-46.6856779599411,2024
2024-08-28,14:30:00,S.PAULO,Roubo (art. 157),FREGUESIA DO O,2837000.0,RUA DOMINGOS VEGA,-23.4673224373717,-46.6981111088038,2024
2024-08-21,22:00:00,S.PAULO,Roubo (art. 157),BRASILANDIA,2866170.0,AVENIDA PADRE ORLANDO GARCIA DA SILVEIRA,-23.4676360874545,-46.6788592245454,2024
2024-08-01,20:00:00,S.PAULO,Roubo (art. 157),VILA RICA,2861090.0,AVENIDA RÓSSIO DO CARMO,-23.471603,-46.6706345,2024
2024-08-01,20:00:00,S.PAULO,Roubo (art. 157),VILA RICA,2861090.0,AVENIDA RÓSSIO DO CARMO,-23.471603,-46.6706345,2024
2024-08-01,20:00:00,S.PAULO,Roubo (art. 157),VILA RICA,2861090.0,AVENIDA RÓSSIO DO CARMO,-23.471603,-46.6706345,2024
2024-08-02,,S.PAULO,Roubo (art. 157),BRASILANDIA,2878080.0,RUA IBIRAIARAS,-23.451844896,-46.692164797,2024
2024-07-31,10:30:00,S.PAULO,Roubo (art. 157),JARDIM VISTA ALEGRE,2878000.0,RUA FIRMINÓPOLIS,-23.4505794,-46.683769,2024
2024-08-10,13:45:00,S.PAULO,Roubo (art. 157),JARDIM PERI,2678060.0,RUA VÁRZEA GRANDE,-23.4545289,-46.6623958,2024
2024-08-12,05:35:00,S.PAULO,Roubo (art. 157),VILA NOVA CACHOEIRINHA,2673000.0,AVENIDA GENERAL PENHA BRASIL,-23.4543487,-46.6754482,2024
2024-08-25,15:10:00,S.PAULO,Roubo (art. 157),BRASILANDIA,2862000.0,RUA HENRY CHARLES POTEL,-23.4700479342905,-46.6769984899983,2024
2024-08-23,23:00:00,S.PAULO,Roubo (art. 157),VILA SOUZA,2880070.0,AVENIDA DEPUTADO CANTÍDIO SAMPAIO,-23.4673686,-46.6781451,2024
2024-08-28,05:00:06,S.PAULO,Roubo (art. 157),BRASILANDIA,2716000.0,AVENIDA INAJAR DE SOUZA,-23.469849666,-46.670546304,2024
2024-08-28,05:00:06,S.PAULO,Roubo (art. 157),BRASILANDIA,2716000.0,AVENIDA INAJAR DE SOUZA,-23.469849666,-46.670546304,2024
2024-08-28,05:00:06,S.PAULO,Roubo (art. 157),BRASILANDIA,2716000.0,AVENIDA INAJAR DE SOUZA,-23.469849666,-46.670546304,2024
2024-08-28,05:00:06,S.PAULO,Roubo (art. 157),BRASILANDIA,2716000.0,AVENIDA INAJAR DE SOUZA,-23.469849666,-46.670546304,2024
2024-08-03,18:30:00,S.PAULO,Roubo (art. 157),GUAPIRA,2276000.0,AVENIDA ANTÔNIO CÉSAR NETO,-23.4606955,-46.5832024,2024
2024-08-03,18:30:00,S.PAULO,Roubo (art. 157),GUAPIRA,2276000.0,AVENIDA ANTÔNIO CÉSAR NETO,-23.4606955,-46.5832024,2024
2024-08-03,18:30:00,S.PAULO,Roubo (art. 157),GUAPIRA,2276000.0,AVENIDA ANTÔNIO CÉSAR NETO,-23.4606955,-46.5832024,2024
2024-08-04,22:12:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2235001.0,AVENIDA ROLAND GARROS,-23.4759418851428,-46.5715621285714,2024
2024-08-04,22:12:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2235001.0,AVENIDA ROLAND GARROS,-23.4759418851428,-46.5715621285714,2024
2024-08-03,00:15:00,S.PAULO,Roubo (art. 157),SÍTIO DO PIQUERI,2318000.0,AVENIDA ANTONELO DA MESSINA,-23.4542786,-46.5895812,2024
2024-08-06,16:36:00,S.PAULO,Roubo (art. 157),JARDIM CAMPO LIMPO (ZONA NORTE),2362130.0,RUA SANTO ANSELMO DE CANTUÁRIA,-23.433763,-46.5714825,2024
2024-08-09,,S.PAULO,Roubo (art. 157),VILA ALBERTINA,0.0,RUA MARIA AMÁLIA LOPES AZEVEDO,-23.4606211,-46.6224469,2024
2024-08-09,,S.PAULO,Roubo (art. 157),VILA ALBERTINA,0.0,RUA MARIA AMÁLIA LOPES AZEVEDO,-23.4606211,-46.6224469,2024
2024-08-15,04:16:00,S.PAULO,Roubo (art. 157),TREMEMBE,2363130.0,RUA ALFAZEMA,-23.4307102947272,-46.5743410081175,2024
2024-08-15,20:30:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2229000.0,AVENIDA EDU CHAVES,-23.4756705849999,-46.569793546,2024
2024-08-15,04:50:00,S.PAULO,Roubo (art. 157),VILA NOVA GALVÃO,2280120.0,RUA JOSÉ GOMES DE GOUVEIA,-23.4535525,-46.5740308,2024
2024-08-19,13:00:00,S.PAULO,Roubo (art. 157),JACANA,0.0,RODOVIA BR 381,-23.432258845,-46.5691699879999,2024
2024-08-19,13:00:00,S.PAULO,Roubo (art. 157),JACANA,0.0,RODOVIA BR 381,-23.432258845,-46.5691699879999,2024
2024-07-25,21:30:14,S.PAULO,Roubo (art. 157),TREMEMBE,2324140.0,ESTRADA DE FURNAS,-23.442817616,-46.587230134,2024
2024-08-31,09:20:00,S.PAULO,Roubo (art. 157),TREMEMBE,2326000.0,RUA ARLEY GILBERTO DE ARAUJO,-23.446143848,-46.5773360059999,2024
2024-08-31,09:20:00,S.PAULO,Roubo (art. 157),TREMEMBE,2326000.0,RUA ARLEY GILBERTO DE ARAUJO,-23.446143848,-46.5773360059999,2024
2024-08-31,09:20:00,S.PAULO,Roubo (art. 157),TREMEMBE,2326000.0,RUA ARLEY GILBERTO DE ARAUJO,-23.446143848,-46.5773360059999,2024
2024-07-22,00:48:00,S.PAULO,Roubo (art. 157),PIRITUBA,2801000.0,AVENIDA ELISIO TEIXEIRA LEITE,-23.4551654379999,-46.712556884,2024
2024-07-22,00:48:00,S.PAULO,Roubo (art. 157),PIRITUBA,2801000.0,AVENIDA ELISIO TEIXEIRA LEITE,-23.4551654379999,-46.712556884,2024
2024-07-22,00:48:00,S.PAULO,Roubo (art. 157),PIRITUBA,2801000.0,AVENIDA ELISIO TEIXEIRA LEITE,-23.4551654379999,-46.712556884,2024
2024-08-01,23:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2989095.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4333299,-46.7197868,2024
2024-08-01,23:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2989095.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4333299,-46.7197868,2024
2024-08-01,05:00:00,S.PAULO,Roubo (art. 157),JARAGUA,2991270.0,ESTRADA DAS TAIPAS,-23.4548512709999,-46.737890982,2024
2024-08-02,09:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2801000.0,AVENIDA ELISIO TEIXEIRA LEITE,-23.4551654379999,-46.712556884,2024
2024-08-02,18:30:14,S.PAULO,Roubo (art. 157),BRASILANDIA,2878000.0,RUA FIRMINOPOLIS,-23.4501051239999,-46.684694276,2024
2024-08-02,18:30:14,S.PAULO,Roubo (art. 157),BRASILANDIA,2878000.0,RUA FIRMINOPOLIS,-23.4501051239999,-46.684694276,2024
2024-08-02,18:30:14,S.PAULO,Roubo (art. 157),BRASILANDIA,2878000.0,RUA FIRMINOPOLIS,-23.4501051239999,-46.684694276,2024
2024-08-06,20:00:00,S.PAULO,Roubo (art. 157),VILA SOUZA,2859230.0,AVENIDA DEPUTADO CANTÍDIO SAMPAIO,-23.4393922,-46.7083635,2024
2024-07-30,,S.PAULO,Roubo (art. 157),BRASILANDIA,2851000.0,RUA ITAMBE DO MATO DENTRO,-23.4608811783706,-46.6871817571182,2024
2024-08-09,18:45:00,S.PAULO,Roubo (art. 157),PIRITUBA,2983055.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4516912,-46.7194065,2024
2024-08-09,22:00:00,S.PAULO,Roubo (art. 157),JARAGUA,2991000.0,ESTRADA DAS TAIPAS,-23.4336763053365,-46.7276192751423,2024
2024-08-09,14:13:00,S.PAULO,Roubo (art. 157),PIRITUBA,2983055.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4483896,-46.7216297,2024
2024-08-14,06:38:00,S.PAULO,Roubo (art. 157),VILA SOUZA,2859230.0,AVENIDA DEPUTADO CANTÍDIO SAMPAIO,-23.4393922,-46.7083635,2024
2024-08-14,06:38:00,S.PAULO,Roubo (art. 157),VILA SOUZA,2859230.0,AVENIDA DEPUTADO CANTÍDIO SAMPAIO,-23.4393922,-46.7083635,2024
2024-08-12,23:00:00,S.PAULO,Roubo (art. 157),PARQUE PANAMERICANO,2992210.0,ESTRADA DO CORREDOR,-23.4464359,-46.727767,2024
2024-08-17,19:30:00,S.PAULO,Roubo (art. 157),JARAGUA,2993100.0,RUA TOMAS RIBEIRO COLACO,-23.4527916119537,-46.7369669424686,2024
2024-08-16,,S.PAULO,Roubo (art. 157),JARAGUÁ,2995005.0,RUA VICENTE AMATO SOBRINHO,-23.4544384,-46.7379536,2024
2024-08-16,,S.PAULO,Roubo (art. 157),JARAGUÁ,2995005.0,RUA VICENTE AMATO SOBRINHO,-23.4544384,-46.7379536,2024
2024-08-19,13:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2982120.0,RUA RAFAEL DE ANDRADE DUARTE,-23.4559725491952,-46.7161120444178,2024
2024-08-17,09:00:00,S.PAULO,Roubo (art. 157),JARDIM VIVAN,2991270.0,ESTRADA DAS TAIPAS,-23.4527244,-46.7365916,2024
2024-08-23,21:00:00,S.PAULO,Roubo (art. 157),JARDIM PIRITUBA,2984035.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4419912,-46.7211081,2024
2024-08-23,21:00:00,S.PAULO,Roubo (art. 157),JARDIM PIRITUBA,2984035.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4419912,-46.7211081,2024
2024-08-22,,S.PAULO,Roubo (art. 157),PIRITUBA,2981000.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4580078,-46.7188982,2024
2024-08-27,18:30:00,S.PAULO,Roubo (art. 157),JARDIM SYDNEY,2982170.0,RUA ROBERTO CORREIA,-23.456092,-46.7157649,2024
2024-08-30,19:43:00,S.PAULO,Roubo (art. 157),PIRITUBA,2956040.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4707486,-46.7245289,2024
2024-08-30,19:43:00,S.PAULO,Roubo (art. 157),PIRITUBA,2956040.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHÃES,-23.4707486,-46.7245289,2024
2024-08-30,10:15:00,S.PAULO,Roubo (art. 157),JARAGUA,2813020.0,RUA EXPEDITO RIBEIRO DE SOUZA,-23.4513043314123,-46.7113215514216,2024
2024-08-11,23:45:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2161160.0,AVENIDA DO POETA,-23.4906090248929,-46.5669220971975,2024
2024-08-15,12:00:00,S.PAULO,Roubo (art. 157),PARQUE NOVO MUNDO,2187020.0,RUA SOLDADO ANTÔNIO APARECIDO,-23.5128149,-46.5660852,2024
2024-08-15,12:00:00,S.PAULO,Roubo (art. 157),PARQUE NOVO MUNDO,2187020.0,RUA SOLDADO ANTÔNIO APARECIDO,-23.5128149,-46.5660852,2024
2024-08-15,12:00:00,S.PAULO,Roubo (art. 157),PARQUE NOVO MUNDO,2187020.0,RUA SOLDADO ANTÔNIO APARECIDO,-23.5128149,-46.5660852,2024
2024-08-15,12:00:00,S.PAULO,Roubo (art. 157),PARQUE NOVO MUNDO,2187020.0,RUA SOLDADO ANTÔNIO APARECIDO,-23.5128149,-46.5660852,2024
2024-08-22,10:10:51,S.PAULO,Roubo (art. 157),VILA MARIA,2167080.0,RUA MANGUARI,-23.5262581709999,-46.5799689739999,2024
2024-08-23,,S.PAULO,Roubo (art. 157),VILA MARIA,2185031.0,AVENIDA JOSE MARIA FERNANDES,-23.5090137829853,-46.56772648975,2024
2024-08-19,09:30:00,S.PAULO,Roubo (art. 157),VILA MARIA,2166060.0,RUA NESTOR DE HOLANDA,-23.5254121369999,-46.5828008629999,2024
2024-08-22,12:45:00,S.PAULO,Roubo (art. 157),VILA MARIA,2189030.0,RUA SOLDADO FRANCISCO GOMES DE SOUZA,-23.5092901419999,-46.5678784089999,2024
2024-08-22,12:45:00,S.PAULO,Roubo (art. 157),VILA MARIA,2189030.0,RUA SOLDADO FRANCISCO GOMES DE SOUZA,-23.5092901419999,-46.5678784089999,2024
2024-08-26,18:20:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2146000.0,AVENIDA TENENTE JOSE JERONIMO DE MESQUITA,-23.495724461,-46.5676067859999,2024
2024-08-26,18:20:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2146000.0,AVENIDA TENENTE JOSE JERONIMO DE MESQUITA,-23.495724461,-46.5676067859999,2024
2024-08-26,18:20:00,S.PAULO,Roubo (art. 157),VILA MEDEIROS,2146000.0,AVENIDA TENENTE JOSE JERONIMO DE MESQUITA,-23.495724461,-46.5676067859999,2024
2024-08-01,21:40:00,S.PAULO,Roubo (art. 157),PENHA,3633000.0,RUA MAJOR ANGELO ZANCHI,-23.530425663,-46.5467186179999,2024
2024-08-01,21:40:00,S.PAULO,Roubo (art. 157),PENHA,3633000.0,RUA MAJOR ANGELO ZANCHI,-23.530425663,-46.5467186179999,2024
2024-08-11,07:40:00,S.PAULO,Roubo (art. 157),CANGAIBA,3717000.0,AVENIDA DOUTOR ASSIS RIBEIRO,-23.5050874422272,-46.5395012200458,2024
2024-08-12,19:00:00,S.PAULO,Roubo (art. 157),PENHA,3604010.0,RUA PADRE BENEDITO DE CAMARGO,-23.5211702264107,-46.5482266727599,2024
2024-08-15,23:00:00,S.PAULO,Roubo (art. 157),TATUAPE,3086035.0,AVENIDA CONDESSA ELISABETH DE ROBIANO,-23.523562281,-46.5580252899999,2024
2024-08-21,22:40:42,S.PAULO,Roubo (art. 157),PENHA,3090003.0,PONTE ARICANDUVA,-23.5233300859999,-46.5579729529999,2024
2024-08-21,22:40:42,S.PAULO,Roubo (art. 157),PENHA,3090003.0,PONTE ARICANDUVA,-23.5233300859999,-46.5579729529999,2024
2024-08-21,22:40:42,S.PAULO,Roubo (art. 157),PENHA,3090003.0,PONTE ARICANDUVA,-23.5233300859999,-46.5579729529999,2024
2024-08-21,22:40:42,S.PAULO,Roubo (art. 157),PENHA,3090003.0,PONTE ARICANDUVA,-23.5233300859999,-46.5579729529999,2024
2024-08-22,19:30:00,S.PAULO,Roubo (art. 157),CANGAIBA,3612000.0,RUA CORONEL MEIRELES,-23.513643508238,-46.5360607969523,2024
2024-08-24,02:35:25,S.PAULO,Roubo (art. 157),PENHA,3631000.0,RUA GUAIAUNA,-23.530702784,-46.550178881,2024
2024-03-20,,S.PAULO,Roubo (art. 157),VILA BEATRIZ,3644070.0,RUA ALVINÓPOLIS,-23.5335176,-46.5425815,2024
2024-08-27,,S.PAULO,Roubo (art. 157),CANGAIBA,3739000.0,AVENIDA GOVERNADOR CARVALHO PINTO,-23.5142456107171,-46.5332352710901,2024
2024-08-26,20:00:20,S.PAULO,Roubo (art. 157),PENHA,3634120.0,PRAÇA DONA MICAELA VIEIRA,-23.5231150989999,-46.545384483,2024
2024-08-26,20:00:20,S.PAULO,Roubo (art. 157),PENHA,3634120.0,PRAÇA DONA MICAELA VIEIRA,-23.5231150989999,-46.545384483,2024
2024-08-26,20:00:20,S.PAULO,Roubo (art. 157),PENHA,3634120.0,PRAÇA DONA MICAELA VIEIRA,-23.5231150989999,-46.545384483,2024
2024-08-28,15:00:00,S.PAULO,Roubo (art. 157),PENHA,3739000.0,AVENIDA GOVERNADOR CARVALHO PINTO,-23.5139652786,-46.5239141122,2024
2024-08-27,12:00:00,S.PAULO,Roubo (art. 157),PENHA,3739000.0,AVENIDA GOVERNADOR CARVALHO PINTO,-23.5146868079577,-46.5293673016337,2024
2024-08-27,,S.PAULO,Roubo (art. 157),PENHA,3636100.0,AVENIDA AMADOR BUENO DA VEIGA,-23.523262905355,-46.5349063304146,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-03,08:38:37,S.PAULO,Roubo (art. 157),ARTUR ALVIM,0.0,RUA MACIEL MONTEIRO,-23.537588457,-46.4904343169999,2024
2024-08-02,21:15:00,S.PAULO,Roubo (art. 157),CIDADE PATRIARCA,3551110.0,RUA CAMPO MAIOR,-23.5342752,-46.501363,2024
2024-08-09,19:50:20,S.PAULO,Roubo (art. 157),VILA MATILDE,3550010.0,RUA TRAPICHE,-23.531424235,-46.505714886,2024
2024-08-15,,S.PAULO,Roubo (art. 157),VILA MATILDE,3557020.0,RUA CORONEL ANTONIO BARROSO,-23.5436195999999,-46.506561635,2024
2024-08-17,16:30:00,S.PAULO,Roubo (art. 157),VILA MATILDE,3555040.0,RUA XAPURI,-23.538024344,-46.498978168,2024
2024-08-20,,S.PAULO,Roubo (art. 157),TATUAPÉ,3644070.0,AVENIDA RADIAL LESTE,-23.5337103,-46.5422732,2024
2024-08-23,07:00:00,S.PAULO,Roubo (art. 157),VILA MATILDE,3509050.0,RUA SANTA MAFALDA,-23.5325599019999,-46.531441217,2024
2024-08-23,00:30:00,S.PAULO,Roubo (art. 157),VILA ARICANDUVA,3527000.0,AVENIDA ARICANDUVA,-23.5395482,-46.5421226,2024
2024-08-25,00:40:31,S.PAULO,Roubo (art. 157),VILA MATILDE,3535000.0,AVENIDA DOUTOR BERNARDINO BRITO FONSECA DE CARVALHO,-23.5326985199999,-46.520875256,2024
2024-08-25,00:40:31,S.PAULO,Roubo (art. 157),VILA MATILDE,3535000.0,AVENIDA DOUTOR BERNARDINO BRITO FONSECA DE CARVALHO,-23.5326985199999,-46.520875256,2024
2024-08-25,20:24:00,S.PAULO,Roubo (art. 157),VILA MATILDE,3535000.0,AVENIDA DOUTOR BERNARDINO BRITO FONSECA,-23.5398414248791,-46.5148639561452,2024
2024-08-26,06:30:00,S.PAULO,Roubo (art. 157),VILA MATILDE,3521000.0,AVENIDA PADRE LOURENCO,-23.5482833312121,-46.5180875607878,2024
2024-08-26,11:30:00,S.PAULO,Roubo (art. 157),VILA MATILDE,3544070.0,AVENIDA DAS ALTEROSAS,-23.5287558153424,-46.5093342374687,2024
2024-08-14,05:00:00,S.PAULO,Roubo (art. 157),SAPOPEMBA,3375003.0,AVENIDA SAPOPEMBA,-23.5773469,-46.5480653,2024
2024-08-13,20:00:00,S.PAULO,Roubo (art. 157),AGUA RASA,3161090.0,RUA DOMINGOS AFONSO,-23.5806681748668,-46.5631205130227,2024
2024-08-24,01:50:00,S.PAULO,Roubo (art. 157),SAPOPEMBA,3375003.0,AVENIDA SAPOPEMBA,-23.5773469,-46.5480653,2024
2024-08-31,09:40:00,S.PAULO,Roubo (art. 157),AGUA RASA,3344080.0,RUA ADOLFO DAVILA,-23.5635389512564,-46.5718228372499,2024
2024-08-01,21:40:00,S.PAULO,Roubo (art. 157),VILA FORMOSA,3337000.0,RUA ELEONORA CINTRA,-23.556237120258,-46.5602579426441,2024
2024-08-03,22:00:00,S.PAULO,Roubo (art. 157),TATUAPE,3308040.0,PRAÇA CORONEL SANDOVAL DE FIGUEIREDO,-23.5418342147143,-46.5742684997143,2024
2024-08-03,22:30:00,S.PAULO,Roubo (art. 157),TATUAPE,3308040.0,PRAÇA CORONEL SANDOVAL DE FIGUEIREDO,-23.5418342147143,-46.5742684997143,2024
2024-08-05,20:00:00,S.PAULO,Roubo (art. 157),TATUAPE,3305000.0,RUA BOM SUCESSO,-23.5442538766666,-46.5766115216666,2024
2024-08-02,20:58:00,S.PAULO,Roubo (art. 157),TATUAPE,3312000.0,RUA MONTE SERRAT,-23.5385761154838,-46.5625656727419,2024
2024-08-12,,S.PAULO,Roubo (art. 157),VILA AZEVEDO,3308040.0,PRAÇA CORONEL SANDOVAL DE FIGUEIREDO,-23.5418434,-46.5741617,2024
2024-08-12,20:30:00,S.PAULO,Roubo (art. 157),TATUAPE,3308030.0,RUA CORONEL JOAQUIM ANTONIO DIAS,-23.5432240169999,-46.573528212,2024
2024-08-16,10:20:00,S.PAULO,Roubo (art. 157),TATUAPE,3314030.0,RUA MELO FREIRE,-23.5382061284484,-46.5648816956217,2024
2024-08-14,22:00:00,S.PAULO,Roubo (art. 157),TATUAPÉ,3308010.0,RUA PLATINA,-23.5415569,-46.5744872,2024
2024-08-19,04:40:17,S.PAULO,Roubo (art. 157),TATUAPE,0.0,RUA APUCARANA,-23.5382561279999,-46.565134174,2024
2024-08-19,04:40:17,S.PAULO,Roubo (art. 157),TATUAPE,0.0,RUA APUCARANA,-23.5382561279999,-46.565134174,2024
2024-08-27,19:20:00,S.PAULO,Roubo (art. 157),TATUAPÉ,3312000.0,RUA MONTE SERRAT,-23.5384981,-46.5624689,2024
2024-08-29,21:00:00,S.PAULO,Roubo (art. 157),TATUAPE,3305000.0,RUA BOM SUCESSO,-23.5492143016499,-46.5763088370198,2024
2024-08-29,21:00:00,S.PAULO,Roubo (art. 157),TATUAPE,3305000.0,RUA BOM SUCESSO,-23.5492143016499,-46.5763088370198,2024
